,url,chapter,domain,sub-code,definition
6007,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N75,Diseases of Bartholin gland
6008,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N75.0,Cyst of Bartholin gland
6009,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N75.1,Abscess of Bartholin gland
6010,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N75.8,Other diseases of Bartholin gland
6011,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N75.9,"Disease of Bartholin gland, unspecified"
6012,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76,Other inflammation of vagina and vulva
6013,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.0,Acute vaginitis
6014,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.1,Subacute and chronic vaginitis
6015,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.2,Acute vulvitis
6016,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.3,Subacute and chronic vulvitis
6017,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.4,Abscess of vulva
6018,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.5,Ulceration of vagina
6019,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.6,Ulceration of vulva
6020,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N76.8,Other specified inflammation of vagina and vulva
6021,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N77*,Vulvovaginal ulceration and inflammation in diseases classified elsewhere
6022,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N77.0*,Ulceration of vulva in infectious and parasitic diseases classified elsewhere
6023,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N77.1*,"Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere"
6024,https://icd.who.int/browse10/2019/en#/N70-N77,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Inflammatory diseases of female pelvic organs
(N70-N77)",N77.8*,Vulvovaginal ulceration and inflammation in other diseases classified elsewhere
6025,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80,Endometriosis
6026,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.0,Endometriosis of uterus
6027,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.1,Endometriosis of ovary
6028,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.2,Endometriosis of fallopian tube
6029,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.3,Endometriosis of pelvic peritoneum
6030,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.4,Endometriosis of rectovaginal septum and vagina
6031,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.5,Endometriosis of intestine
6032,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.6,Endometriosis in cutaneous scar
6033,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.8,Other endometriosis
6034,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N80.9,"Endometriosis, unspecified"
6035,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81,Female genital prolapse
6036,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.0,Female urethrocele
6037,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.1,Cystocele
6038,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.2,Incomplete uterovaginal prolapse
6039,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.3,Complete uterovaginal prolapse
6040,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.4,"Uterovaginal prolapse, unspecified"
6041,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.5,Vaginal enterocele
6042,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.6,Rectocele
6043,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.8,Other female genital prolapse
6044,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N81.9,"Female genital prolapse, unspecified"
6045,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82,Fistulae involving female genital tract
6046,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.0,Vesicovaginal fistula
6047,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.1,Other female urinary-genital tract fistulae
6048,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.2,Fistula of vagina to small intestine
6049,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.3,Fistula of vagina to large intestine
6050,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.4,Other female intestinal-genital tract fistulae
6051,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.5,Female genital tract-skin fistulae
6052,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.8,Other female genital tract fistulae
6053,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N82.9,"Female genital tract fistula, unspecified"
6054,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83,"Noninflammatory disorders of ovary, fallopian tube and broad ligament"
6055,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.0,Follicular cyst of ovary
6056,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.1,Corpus luteum cyst
6057,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.2,Other and unspecified ovarian cysts
6058,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.3,Acquired atrophy of ovary and fallopian tube
6059,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.4,Prolapse and hernia of ovary and fallopian tube
6060,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.5,"Torsion of ovary, ovarian pedicle and fallopian tube"
6061,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.6,Haematosalpinx
6062,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.7,Haematoma of broad ligament
6063,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.8,"Other noninflammatory disorders of ovary, fallopian tube and broad ligament"
6064,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N83.9,"Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified"
6065,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84,Polyp of female genital tract
6066,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.0,Polyp of corpus uteri
6067,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.1,Polyp of cervix uteri
6068,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.2,Polyp of vagina
6069,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.3,Polyp of vulva
6070,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.8,Polyp of other parts of female genital tract
6071,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N84.9,"Polyp of female genital tract, unspecified"
6072,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85,"Other noninflammatory disorders of uterus, except cervix"
6073,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.0,Endometrial glandular hyperplasia
6074,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.1,Endometrial adenomatous hyperplasia
6075,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.2,Hypertrophy of uterus
6076,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.3,Subinvolution of uterus
6077,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.4,Malposition of uterus
6078,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.5,Inversion of uterus
6079,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.6,Intrauterine synechiae
6080,https://icd.who.int/browse10/2019/en#/N80-N98,"Chapter XIV
Diseases of the genitourinary system
(N00-N99)","Noninflammatory disorders of female genital tract
(N80-N98)",N85.7,Haematometra
